ref_date,ref_hour,user_source,share_scene,share_count,share_user
2018/9/16,1200,0,2,2,2
2018/9/16,1300,0,1,1,1
2018/9/16,1300,0,5,2,1
2018/9/16,1400,0,1,1,1
2018/9/16,1500,0,1,2,2
2018/9/16,1500,0,2,1,1
2018/9/16,1600,0,1,1,1
2018/9/16,1800,0,1,1,1
2018/9/16,2200,0,1,1,1
2018/9/16,2200,0,2,2,1
2018/9/17,200,0,2,2,1
2018/9/17,600,0,1,1,1
2018/9/17,800,0,1,6,3
2018/9/17,900,0,1,7,4
2018/9/17,900,0,5,1,1
2018/9/17,1100,0,1,1,1
2018/9/17,1200,0,1,1,1
2018/9/17,1300,0,2,1,1
2018/9/17,1500,0,1,6,6
2018/9/17,1500,0,2,2,2
2018/9/17,1600,0,1,4,3
2018/9/17,1600,0,2,2,2
2018/9/17,1700,0,1,5,3
2018/9/17,1700,0,2,2,2
2018/9/17,1800,0,1,1,1
2018/9/17,1900,0,1,2,2
2018/9/17,2000,0,1,1,1
2018/9/17,2100,0,1,3,3
2018/9/17,2200,0,1,1,1
2018/9/17,2300,0,2,3,1
2018/9/18,100,0,5,1,1
2018/9/18,500,0,1,1,1
2018/9/18,600,0,1,1,1
2018/9/18,800,0,1,3,1
2018/9/18,900,0,1,1,1
2018/9/18,1300,0,1,1,1
2018/9/18,1400,0,1,2,1
2018/9/18,1500,0,1,16,11
2018/9/18,1500,0,2,6,6
2018/9/18,1600,0,1,14,14
2018/9/18,1600,0,2,5,4
2018/9/18,1600,0,5,1,1
2018/9/18,1700,0,1,4,3
2018/9/18,1800,0,1,9,6
2018/9/18,1800,0,2,3,3
2018/9/18,1900,0,1,3,3
2018/9/18,1900,0,2,3,3
2018/9/18,2000,0,1,4,4
2018/9/18,2000,0,2,1,1
2018/9/18,2100,0,1,1,1
2018/9/18,2200,0,1,7,5
2018/9/18,2200,0,2,2,2
2018/9/18,2300,0,1,5,3
2018/9/19,0,0,1,1,1
2018/9/19,600,0,1,1,1
2018/9/19,700,0,1,2,1
2018/9/19,800,0,1,1,1
2018/9/19,1000,0,1,1,1
2018/9/19,1000,0,2,1,1
2018/9/19,1100,0,1,2,2
2018/9/19,1200,0,1,5,4
2018/9/19,1200,0,2,1,1
2018/9/19,1500,0,1,6,6
2018/9/19,1500,0,2,1,1
2018/9/19,1500,0,5,1,1
2018/9/19,1600,0,1,1,1
2018/9/19,1600,0,2,1,1
2018/9/19,1700,0,1,3,3
2018/9/19,1700,0,2,5,5
2018/9/19,1700,0,5,2,2
2018/9/19,1900,0,1,1,1
2018/9/19,1900,0,2,1,1
2018/9/19,2000,0,1,1,1
2018/9/19,2100,0,1,2,2
2018/9/19,2200,0,1,1,1
2018/9/19,2300,0,2,2,2
2018/9/20,700,0,1,1,1
2018/9/20,800,0,1,2,2
2018/9/20,900,0,1,2,2
2018/9/20,1000,0,1,3,3
2018/9/20,1500,0,1,16,14
2018/9/20,1500,0,2,2,2
2018/9/20,1600,0,1,6,5
2018/9/20,1600,0,2,2,2
2018/9/20,1700,0,1,3,3
2018/9/20,1700,0,2,5,5
2018/9/20,1800,0,1,3,3
2018/9/20,1800,0,2,3,3
2018/9/20,1900,0,1,1,1
2018/9/20,2000,0,1,6,5
2018/9/20,2000,0,2,2,1
2018/9/20,2100,0,1,2,2
2018/9/20,2100,0,2,1,1
2018/9/20,2200,0,1,2,2
2018/9/20,2200,0,2,2,2
2018/9/20,2300,0,2,1,1
2018/9/21,0,0,1,2,2
2018/9/21,600,0,1,2,2
2018/9/21,600,0,2,1,1
2018/9/21,600,0,5,1,1
2018/9/21,700,0,1,2,2
2018/9/21,800,0,1,6,5
2018/9/21,800,0,2,1,1
2018/9/21,800,0,5,1,1
2018/9/21,900,0,1,6,6
2018/9/21,900,0,2,2,2
2018/9/21,1000,0,1,2,2
2018/9/21,1000,0,2,1,1
2018/9/21,1100,0,1,3,3
2018/9/21,1100,0,2,2,2
2018/9/21,1200,0,1,4,4
2018/9/21,1200,0,2,7,7
2018/9/21,1300,0,1,1,1
2018/9/21,1300,0,2,3,3
2018/9/21,1400,0,1,8,3
2018/9/21,1500,0,1,2,2
2018/9/21,1500,0,2,1,1
2018/9/21,1500,0,5,1,1
2018/9/21,1600,0,1,1,1
2018/9/21,1600,0,2,1,1
2018/9/21,1600,0,5,2,1
2018/9/21,1700,0,1,1,1
2018/9/21,1800,0,1,2,2
2018/9/21,1800,0,2,1,1
2018/9/21,1900,0,2,1,1
2018/9/21,2000,0,2,1,1
2018/9/21,2200,0,1,1,1
2018/9/21,2200,0,2,1,1
2018/9/21,2300,0,1,1,1
2018/9/21,2300,0,2,4,4
2018/9/22,0,0,1,1,1
2018/9/22,200,0,2,1,1
2018/9/22,500,0,1,1,1
2018/9/22,700,0,1,2,2
2018/9/22,700,0,2,2,2
2018/9/22,800,0,1,1,1
2018/9/22,800,0,2,2,2
2018/9/22,900,0,1,1,1
2018/9/22,1100,0,1,2,2
2018/9/22,1100,0,2,2,2
2018/9/22,1200,0,2,2,2
2018/9/22,1300,0,1,3,3
2018/9/22,1300,0,2,1,1
2018/9/22,1300,0,5,1,1
2018/9/22,1800,0,1,1,1
2018/9/22,1800,0,2,1,1
2018/9/22,2100,0,1,1,1
2018/9/23,0,0,1,2,1
2018/9/23,300,0,1,1,1
2018/9/23,600,0,2,3,2
2018/9/23,800,0,1,2,1
2018/9/23,900,0,1,1,1
2018/9/23,1000,0,1,6,4
2018/9/23,1000,0,2,3,3
2018/9/23,1100,0,1,10,10
2018/9/23,1100,0,2,3,3
2018/9/23,1200,0,2,3,3
2018/9/23,1300,0,1,6,4
2018/9/23,1300,0,2,2,2
2018/9/23,1400,0,1,2,2
2018/9/23,1400,0,2,2,2
2018/9/23,1500,0,1,3,2
2018/9/23,1500,0,2,5,3
2018/9/23,1500,0,5,5,1
2018/9/23,1700,0,1,1,1
2018/9/23,1700,0,2,1,1
2018/9/23,1900,0,2,2,2
2018/9/23,2000,0,1,6,5
2018/9/23,2000,0,2,2,2
2018/9/23,2100,0,1,2,2
2018/9/23,2100,0,2,1,1
2018/9/24,0,0,1,1,1
2018/9/24,600,0,1,2,2
2018/9/24,1000,0,1,7,6
2018/9/24,1000,0,2,2,2
2018/9/24,1100,0,1,4,3
2018/9/24,1100,0,2,1,1
2018/9/24,1100,0,5,2,2
2018/9/24,1200,0,1,3,3
2018/9/24,1200,0,2,1,1
2018/9/24,1300,0,1,1,1
2018/9/24,1400,0,1,3,2
2018/9/24,1400,0,2,1,1
2018/9/24,1500,0,1,2,2
2018/9/24,1500,0,2,1,1
2018/9/24,1600,0,1,2,2
2018/9/24,1600,0,2,3,3
2018/9/24,1700,0,1,2,2
2018/9/24,1700,0,2,2,2
2018/9/24,1800,0,1,1,1
2018/9/24,1800,0,2,7,4
2018/9/24,1800,0,5,1,1
2018/9/24,1900,0,1,1,1
2018/9/24,1900,0,2,2,2
2018/9/24,2100,0,1,1,1
2018/9/24,2100,0,2,1,1
2018/9/24,2200,0,1,2,2
2018/9/24,2300,0,1,1,1
2018/9/24,2300,0,2,6,3
2018/9/24,2300,0,5,1,1
2018/9/25,400,0,1,1,1
2018/9/25,400,0,2,1,1
2018/9/25,500,0,1,1,1
2018/9/25,500,0,2,2,2
2018/9/25,600,0,1,1,1
2018/9/25,700,0,1,3,2
2018/9/25,700,0,2,1,1
2018/9/25,700,0,5,1,1
2018/9/25,800,0,1,1,1
2018/9/25,900,0,1,3,3
2018/9/25,1100,0,1,3,2
2018/9/25,1100,0,2,2,2
2018/9/25,1200,0,1,1,1
2018/9/25,1300,0,1,1,1
2018/9/25,1400,0,1,2,2
2018/9/25,1400,0,2,1,1
2018/9/25,1500,0,1,14,11
2018/9/25,1500,0,2,3,3
2018/9/25,1600,0,1,10,10
2018/9/25,1600,0,2,2,2
2018/9/25,1600,0,5,1,1
2018/9/25,1700,0,2,2,2
2018/9/25,1700,0,5,2,1
2018/9/25,1800,0,1,2,2
2018/9/25,1800,0,2,1,1
2018/9/25,1900,0,1,2,2
2018/9/25,1900,0,2,3,3
2018/9/25,2000,0,1,1,1
2018/9/25,2000,0,2,1,1
2018/9/25,2100,0,1,3,3
2018/9/25,2100,0,2,2,2
2018/9/25,2200,0,1,3,3
2018/9/25,2300,0,1,1,1
2018/9/25,2300,0,2,3,2
2018/9/26,700,0,1,3,2
2018/9/26,700,0,2,1,1
2018/9/26,800,0,1,2,2
2018/9/26,800,0,2,1,1
2018/9/26,900,0,1,2,2
2018/9/26,1000,0,2,1,1
2018/9/26,1300,0,1,2,2
2018/9/26,1300,0,5,1,1
2018/9/26,1400,0,1,1,1
2018/9/26,1500,0,1,4,4
2018/9/26,1500,0,2,3,3
2018/9/26,1600,0,1,1,1
2018/9/26,1600,0,2,3,3
2018/9/26,1600,0,5,1,1
2018/9/26,1800,0,1,1,1
2018/9/26,1900,0,1,1,1
2018/9/26,2000,0,2,1,1
2018/9/26,2100,0,1,2,2
2018/9/26,2200,0,1,1,1
2018/9/26,2300,0,2,1,1
2018/9/27,0,0,1,1,1
2018/9/27,800,0,1,2,2
2018/9/27,900,0,1,2,1
2018/9/27,900,0,2,1,1
2018/9/27,1000,0,1,1,1
2018/9/27,1100,0,1,5,2
2018/9/27,1100,0,2,1,1
2018/9/27,1100,0,5,1,1
2018/9/27,1300,0,1,2,2
2018/9/27,1300,0,2,1,1
2018/9/27,1400,0,1,4,4
2018/9/27,1400,0,2,1,1
2018/9/27,1500,0,1,4,4
2018/9/27,1500,0,2,3,3
2018/9/27,1600,0,1,5,5
2018/9/27,1600,0,2,3,3
2018/9/27,1700,0,1,4,4
2018/9/27,1700,0,2,4,4
2018/9/27,1800,0,1,3,3
2018/9/27,1800,0,2,2,2
2018/9/27,1900,0,1,4,4
2018/9/27,1900,0,2,1,1
2018/9/27,2000,0,1,1,1
2018/9/27,2000,0,2,6,6
2018/9/27,2100,0,1,5,5
2018/9/27,2100,0,2,4,4
2018/9/27,2200,0,1,3,3
2018/9/27,2200,0,2,5,4
2018/9/27,2300,0,1,2,2
2018/9/27,2300,0,2,2,2
2018/9/28,0,0,1,2,2
2018/9/28,0,0,2,1,1
2018/9/28,100,0,1,2,2
2018/9/28,100,0,2,2,2
2018/9/28,400,0,2,1,1
2018/9/28,600,0,2,1,1
2018/9/28,700,0,1,1,1
2018/9/28,700,0,2,2,2
2018/9/28,800,0,1,3,1
2018/9/28,900,0,1,1,1
2018/9/28,900,0,5,1,1
2018/9/28,1000,0,1,1,1
2018/9/28,1000,0,2,2,2
2018/9/28,1100,0,1,1,1
2018/9/28,1100,0,2,1,1
2018/9/28,1400,0,1,1,1
2018/9/28,1400,0,2,1,1
2018/9/28,1500,0,1,4,4
2018/9/28,1500,0,2,5,4
2018/9/28,1600,0,1,3,1
2018/9/28,1600,0,2,1,1
2018/9/28,1700,0,1,3,2
2018/9/28,1700,0,2,1,1
2018/9/28,1800,0,1,3,3
2018/9/28,1900,0,1,2,2
2018/9/28,1900,0,2,2,2
2018/9/28,2000,0,5,1,1
2018/9/28,2100,0,1,2,2
2018/9/28,2100,0,2,1,1
2018/9/28,2300,0,2,3,2
2018/9/29,0,0,1,1,1
2018/9/29,200,0,2,1,1
2018/9/29,500,0,2,1,1
2018/9/29,600,0,1,2,2
2018/9/29,600,0,2,1,1
2018/9/29,700,0,1,1,1
2018/9/29,700,0,2,1,1
2018/9/29,800,0,1,2,2
2018/9/29,900,0,1,2,2
2018/9/29,900,0,2,1,1
2018/9/29,1000,0,2,1,1
2018/9/29,1100,0,1,4,1
2018/9/29,1200,0,1,1,1
2018/9/29,1300,0,1,1,1
2018/9/29,1300,0,2,1,1
2018/9/29,1400,0,1,3,2
2018/9/29,1400,0,2,1,1
2018/9/29,1500,0,1,15,12
2018/9/29,1500,0,2,6,5
2018/9/29,1600,0,1,12,11
2018/9/29,1600,0,2,7,6
2018/9/29,1600,0,5,1,1
2018/9/29,1700,0,1,8,7
2018/9/29,1700,0,2,2,2
2018/9/29,1800,0,1,1,1
2018/9/29,1800,0,2,4,4
2018/9/29,1900,0,1,4,4
2018/9/29,1900,0,2,3,3
2018/9/29,1900,0,5,1,1
2018/9/29,2000,0,1,2,2
2018/9/29,2100,0,1,2,2
2018/9/29,2100,0,2,1,1
2018/9/29,2200,0,2,4,4
2018/9/29,2300,0,1,1,1
2018/9/29,2300,0,2,3,2
2018/9/30,300,0,2,1,1
2018/9/30,400,0,1,1,1
2018/9/30,500,0,1,1,1
2018/9/30,500,0,2,1,1
2018/9/30,600,0,2,2,2
2018/9/30,700,0,1,1,1
2018/9/30,700,0,2,8,8
2018/9/30,800,0,2,5,5
2018/9/30,900,0,1,5,5
2018/9/30,1000,0,1,2,1
2018/9/30,1200,0,1,1,1
2018/9/30,1200,0,2,2,2
2018/9/30,1400,0,1,1,1
2018/9/30,1500,0,1,9,9
2018/9/30,1500,0,2,6,6
2018/9/30,1600,0,1,2,2
2018/9/30,1600,0,2,1,1
2018/9/30,1600,0,5,2,2
2018/9/30,1700,0,1,3,3
2018/9/30,1700,0,2,7,7
2018/9/30,1800,0,1,8,7
2018/9/30,1800,0,2,1,1
2018/9/30,1900,0,1,3,2
2018/9/30,1900,0,2,2,2
2018/9/30,2000,0,1,2,2
2018/9/30,2000,0,2,1,1
2018/9/30,2100,0,1,3,3
2018/9/30,2100,0,2,3,3
2018/9/30,2200,0,1,1,1
2018/9/30,2200,0,2,3,3
2018/10/1,700,0,1,1,1
2018/10/1,700,0,2,1,1
2018/10/1,900,0,1,2,2
2018/10/1,900,0,2,1,1
2018/10/1,1000,0,1,1,1
2018/10/1,1100,0,1,3,3
2018/10/1,1100,0,2,2,2
2018/10/1,1200,0,1,2,2
2018/10/1,1200,0,2,3,3
2018/10/1,1200,0,5,1,1
2018/10/1,1300,0,1,1,1
2018/10/1,1400,0,2,1,1
2018/10/1,1600,0,2,1,1
2018/10/1,1700,0,1,3,2
2018/10/1,1900,0,1,3,1
2018/10/1,1900,0,2,1,1
2018/10/1,2000,0,1,2,1
2018/10/1,2000,0,2,2,2
2018/10/1,2100,0,1,1,1
2018/10/1,2100,0,2,3,3
2018/10/1,2200,0,1,1,1
2018/10/2,100,0,1,1,1
2018/10/2,400,0,1,1,1
2018/10/2,500,0,1,2,1
2018/10/2,600,0,1,1,1
2018/10/2,600,0,5,2,1
2018/10/2,700,0,1,2,2
2018/10/2,700,0,2,1,1
2018/10/2,800,0,1,1,1
2018/10/2,800,0,2,1,1
2018/10/2,1000,0,1,3,3
2018/10/2,1000,0,2,3,3
2018/10/2,1000,0,5,3,3
2018/10/2,1100,0,1,6,5
2018/10/2,1100,0,2,1,1
2018/10/2,1100,0,5,1,1
2018/10/2,1200,0,1,3,3
2018/10/2,1200,0,2,2,2
2018/10/2,1400,0,1,2,2
2018/10/2,1400,0,2,2,2
2018/10/2,1500,0,1,3,2
2018/10/2,1500,0,5,1,1
2018/10/2,1600,0,2,2,2
2018/10/2,1700,0,1,2,2
2018/10/2,1700,0,2,1,1
2018/10/2,1800,0,1,5,5
2018/10/2,2000,0,1,2,2
2018/10/2,2000,0,2,1,1
2018/10/2,2200,0,1,1,1
2018/10/2,2200,0,2,2,2
2018/10/2,2300,0,1,2,2
2018/10/2,2300,0,2,1,1
2018/10/3,100,0,1,1,1
2018/10/3,600,0,1,1,1
2018/10/3,700,0,1,2,1
2018/10/3,700,0,2,3,3
2018/10/3,800,0,1,1,1
2018/10/3,800,0,2,2,2
2018/10/3,800,0,5,1,1
2018/10/3,900,0,5,1,1
2018/10/3,1000,0,1,4,4
2018/10/3,1000,0,2,2,2
2018/10/3,1100,0,1,4,4
2018/10/3,1300,0,2,2,2
2018/10/3,1300,0,5,4,2
2018/10/3,1400,0,2,4,4
2018/10/3,1500,0,1,2,2
2018/10/3,1500,0,5,1,1
2018/10/3,1600,0,1,4,3
2018/10/3,1600,0,5,1,1
2018/10/3,1700,0,1,1,1
2018/10/3,1800,0,1,3,2
2018/10/3,1800,0,2,1,1
2018/10/3,1900,0,1,1,1
2018/10/3,1900,0,2,1,1
2018/10/3,2000,0,1,1,1
2018/10/3,2000,0,2,3,3
2018/10/3,2100,0,1,2,2
2018/10/3,2100,0,2,2,2
2018/10/3,2200,0,1,3,2
2018/10/3,2200,0,2,1,1
2018/10/3,2300,0,2,1,1
2018/10/4,0,0,2,1,1
2018/10/4,100,0,1,1,1
2018/10/4,600,0,1,2,1
2018/10/4,600,0,2,1,1
2018/10/4,700,0,1,2,2
2018/10/4,800,0,1,1,1
2018/10/4,900,0,1,1,1
2018/10/4,1000,0,1,11,10
2018/10/4,1000,0,2,2,2
2018/10/4,1000,0,5,2,2
2018/10/4,1100,0,1,1,1
2018/10/4,1100,0,2,1,1
2018/10/4,1100,0,5,4,1
2018/10/4,1200,0,1,1,1
2018/10/4,1200,0,2,1,1
2018/10/4,1300,0,1,1,1
2018/10/4,1400,0,1,1,1
2018/10/4,1500,0,1,1,1
2018/10/4,1600,0,1,1,1
2018/10/4,1600,0,2,1,1
2018/10/4,1900,0,2,3,2
2018/10/4,2000,0,1,2,2
2018/10/4,2100,0,1,2,2
2018/10/4,2200,0,2,4,3
2018/10/5,700,0,1,1,1
2018/10/5,800,0,1,1,1
2018/10/5,900,0,1,1,1
2018/10/5,1000,0,1,2,2
2018/10/5,1000,0,2,2,2
2018/10/5,1000,0,5,3,2
2018/10/5,1100,0,1,2,2
2018/10/5,1100,0,2,4,4
2018/10/5,1200,0,1,1,1
2018/10/5,1400,0,2,1,1
2018/10/5,1800,0,1,3,3
2018/10/5,1900,0,1,3,2
2018/10/5,1900,0,2,1,1
2018/10/5,2000,0,2,1,1
2018/10/5,2300,0,2,1,1
2018/10/6,800,0,1,1,1
2018/10/6,1000,0,1,3,3
2018/10/6,1000,0,2,4,4
2018/10/6,1100,0,1,3,3
2018/10/6,1100,0,2,6,5
2018/10/6,1100,0,5,1,1
2018/10/6,1200,0,1,2,2
2018/10/6,1200,0,2,5,5
2018/10/6,1300,0,2,1,1
2018/10/6,1400,0,1,2,2
2018/10/6,1400,0,2,1,1
2018/10/6,1500,0,2,3,3
2018/10/6,1600,0,1,3,2
2018/10/6,1600,0,2,2,2
2018/10/6,1800,0,1,1,1
2018/10/6,1800,0,2,8,7
2018/10/6,1900,0,1,6,5
2018/10/6,1900,0,2,5,5
2018/10/6,2000,0,1,2,2
2018/10/6,2000,0,2,5,5
2018/10/6,2100,0,1,3,3
2018/10/6,2100,0,2,1,1
2018/10/6,2200,0,2,3,3
2018/10/6,2300,0,2,1,1
2018/10/7,200,0,2,1,1
2018/10/7,500,0,1,1,1
2018/10/7,600,0,1,1,1
2018/10/7,600,0,2,1,1
2018/10/7,1000,0,1,7,4
2018/10/7,1000,0,2,2,2
2018/10/7,1000,0,5,2,1
2018/10/7,1100,0,1,8,6
2018/10/7,1100,0,2,2,1
2018/10/7,1200,0,1,2,2
2018/10/7,1200,0,5,14,1
2018/10/7,1300,0,1,1,1
2018/10/7,1300,0,2,1,1
2018/10/7,1400,0,2,1,1
2018/10/7,1500,0,1,1,1
2018/10/7,1900,0,1,1,1
2018/10/7,2200,0,1,1,1
2018/10/7,2300,0,1,1,1
2018/10/8,700,0,2,1,1
2018/10/8,800,0,1,1,1
2018/10/8,900,0,1,2,2
2018/10/8,1000,0,1,6,3
2018/10/8,1100,0,1,1,1
2018/10/8,1500,0,1,3,3
2018/10/8,1600,0,1,12,11
2018/10/8,1600,0,2,4,4
2018/10/8,1600,0,5,1,1
2018/10/8,1700,0,1,7,4
2018/10/8,1700,0,2,1,1
2018/10/8,1800,0,1,5,4
2018/10/8,1800,0,2,5,4
2018/10/8,1900,0,1,17,13
2018/10/8,1900,0,2,8,7
2018/10/8,2000,0,1,8,7
2018/10/8,2100,0,1,10,10
2018/10/8,2100,0,2,6,6
2018/10/8,2200,0,1,3,3
2018/10/8,2200,0,2,3,3
2018/10/8,2300,0,2,2,2
2018/10/9,0,0,2,1,1
2018/10/9,0,0,5,1,1
2018/10/9,200,0,2,1,1
2018/10/9,300,0,2,1,1
2018/10/9,500,0,1,1,1
2018/10/9,600,0,1,3,3
2018/10/9,600,0,2,2,2
2018/10/9,700,0,1,4,4
2018/10/9,700,0,2,2,2
2018/10/9,800,0,1,1,1
2018/10/9,900,0,1,5,3
2018/10/9,1000,0,1,3,3
2018/10/9,1200,0,2,2,2
2018/10/9,1300,0,2,1,1
2018/10/9,1400,0,1,3,3
2018/10/9,1500,0,1,4,2
2018/10/9,1500,0,2,4,4
2018/10/9,1500,0,5,1,1
2018/10/9,1600,0,1,9,8
2018/10/9,1600,0,2,2,2
2018/10/9,1700,0,1,1,1
2018/10/9,1700,0,2,1,1
2018/10/9,1800,0,1,4,3
2018/10/9,1800,0,2,2,2
2018/10/9,1800,0,5,1,1
2018/10/9,1900,0,1,1,1
2018/10/9,1900,0,2,1,1
2018/10/9,2000,0,1,1,1
2018/10/9,2100,0,1,2,2
2018/10/9,2300,0,1,2,1
2018/10/9,2300,0,2,1,1
2018/10/10,100,0,2,1,1
2018/10/10,600,0,1,1,1
2018/10/10,700,0,1,3,2
2018/10/10,800,0,1,1,1
2018/10/10,800,0,5,1,1
2018/10/10,900,0,1,1,1
2018/10/10,1000,0,1,1,1
2018/10/10,1200,0,1,1,1
2018/10/10,1400,0,1,3,3
2018/10/10,1500,0,1,9,9
2018/10/10,1500,0,2,2,2
2018/10/10,1500,0,5,2,2
2018/10/10,1600,0,1,5,5
2018/10/10,1600,0,2,3,2
2018/10/10,1600,0,5,1,1
2018/10/10,1700,0,1,5,5
2018/10/10,1700,0,2,2,2
2018/10/10,1800,0,1,3,3
2018/10/10,1800,0,2,2,2
2018/10/10,1900,0,1,2,2
2018/10/10,1900,0,2,1,1
2018/10/10,2000,0,1,2,2
2018/10/10,2100,0,1,1,1
2018/10/10,2100,0,2,1,1
2018/10/10,2200,0,1,1,1
2018/10/10,2200,0,2,3,1
2018/10/11,900,0,1,1,1
2018/10/11,900,0,2,1,1
2018/10/11,1200,0,1,1,1
2018/10/11,1500,0,1,10,9
2018/10/11,1500,0,2,1,1
2018/10/11,1600,0,1,6,5
2018/10/11,1600,0,2,5,4
2018/10/11,1600,0,5,1,1
2018/10/11,1700,0,1,6,4
2018/10/11,1800,0,1,1,1
2018/10/11,1800,0,2,2,2
2018/10/11,1900,0,1,3,3
2018/10/11,2000,0,2,2,2
2018/10/11,2100,0,2,1,1
2018/10/11,2200,0,1,2,2
2018/10/11,2300,0,2,1,1
2018/10/12,0,0,5,1,1
2018/10/12,200,0,1,1,1
2018/10/12,600,0,1,1,1
2018/10/12,700,0,2,1,1
2018/10/12,800,0,1,2,1
2018/10/12,900,0,1,2,2
2018/10/12,1100,0,1,1,1
2018/10/12,1400,0,1,1,1
2018/10/12,1500,0,1,15,13
2018/10/12,1500,0,2,3,3
2018/10/12,1500,0,5,1,1
2018/10/12,1600,0,1,9,9
2018/10/12,1600,0,2,2,2
2018/10/12,1600,0,5,1,1
2018/10/12,1700,0,1,8,7
2018/10/12,1700,0,2,5,5
2018/10/12,1800,0,1,9,9
2018/10/12,1800,0,2,3,3
2018/10/12,1800,0,5,1,1
2018/10/12,1900,0,1,5,4
2018/10/12,1900,0,2,5,4
2018/10/12,2000,0,1,9,7
2018/10/12,2000,0,2,5,5
2018/10/12,2100,0,1,5,5
2018/10/12,2100,0,2,3,3
2018/10/12,2200,0,1,6,6
2018/10/12,2200,0,2,1,1
2018/10/12,2300,0,1,5,3
2018/10/12,2300,0,2,3,2
2018/10/13,200,0,2,1,1
2018/10/13,800,0,1,2,1
2018/10/13,1000,0,1,4,3
2018/10/13,1100,0,1,3,3
2018/10/13,1100,0,2,1,1
2018/10/13,1200,0,1,2,1
2018/10/13,1300,0,2,2,2
2018/10/13,1400,0,1,1,1
2018/10/13,1500,0,1,1,1
2018/10/13,1600,0,1,2,1
2018/10/13,1700,0,1,2,2
2018/10/13,1700,0,2,2,2
2018/10/13,1800,0,1,1,1
2018/10/13,1900,0,1,1,1
2018/10/13,2100,0,2,2,2
2018/10/13,2200,0,1,1,1
2018/10/13,2300,0,2,1,1
2018/10/14,900,0,2,1,1
2018/10/14,1000,0,1,7,5
2018/10/14,1000,0,2,5,5
2018/10/14,1100,0,1,5,3
2018/10/14,1100,0,2,2,2
2018/10/14,1200,0,1,2,2
2018/10/14,1200,0,2,1,1
2018/10/14,1200,0,5,1,1
2018/10/14,1300,0,1,2,2
2018/10/14,1300,0,2,4,4
2018/10/14,1300,0,5,1,1
2018/10/14,1400,0,1,3,3
2018/10/14,1400,0,2,3,2
2018/10/14,1500,0,1,3,2
2018/10/14,1500,0,2,1,1
2018/10/14,1600,0,2,1,1
2018/10/14,1700,0,1,1,1
2018/10/14,1700,0,2,3,3
2018/10/14,1700,0,5,1,1
2018/10/14,1800,0,1,1,1
2018/10/14,1800,0,2,2,2
2018/10/14,1900,0,2,1,1
2018/10/14,2000,0,1,2,2
2018/10/14,2100,0,1,3,2
2018/10/14,2100,0,2,3,3
2018/10/14,2200,0,1,1,1
2018/10/14,2200,0,2,1,1
2018/10/15,700,0,1,4,1
2018/10/15,700,0,2,2,2
2018/10/15,800,0,1,4,2
2018/10/15,900,0,1,4,3
2018/10/15,1000,0,1,1,1
2018/10/15,1200,0,1,4,3
2018/10/15,1300,0,2,1,1
2018/10/15,1400,0,1,3,1
2018/10/15,1500,0,1,4,4
2018/10/15,1500,0,2,2,2
2018/10/15,1600,0,1,3,3
2018/10/15,1600,0,2,1,1
2018/10/15,1800,0,1,2,2
2018/10/15,1900,0,1,3,3
2018/10/15,1900,0,2,3,3
2018/10/15,2000,0,1,8,8
2018/10/15,2000,0,2,3,3
2018/10/15,2100,0,1,2,2
2018/10/16,800,0,1,1,1
2018/10/16,1000,0,1,1,1
2018/10/16,1500,0,1,6,5
2018/10/16,1600,0,1,7,6
2018/10/16,1600,0,5,1,1
2018/10/16,1700,0,1,2,2
2018/10/16,1700,0,2,3,3
2018/10/16,1800,0,2,3,3
2018/10/16,2000,0,1,2,1
2018/10/16,2300,0,1,1,1
2018/10/17,0,0,5,3,1
2018/10/17,400,0,1,2,1
2018/10/17,800,0,1,1,1
2018/10/17,900,0,1,2,2
2018/10/17,1100,0,1,1,1
2018/10/17,1500,0,1,14,12
2018/10/17,1500,0,2,2,2
2018/10/17,1600,0,1,9,8
2018/10/17,1600,0,2,4,4
2018/10/17,1700,0,1,9,6
2018/10/17,1800,0,1,4,4
2018/10/17,1800,0,2,2,2
2018/10/17,1900,0,1,2,2
2018/10/17,2000,0,1,2,1
2018/10/17,2000,0,5,1,1
2018/10/17,2100,0,1,3,1
2018/10/17,2100,0,2,1,1
2018/10/17,2200,0,1,1,1
2018/10/17,2200,0,2,2,1
2018/10/18,600,0,1,2,1
2018/10/18,800,0,1,1,1
2018/10/18,900,0,1,2,2
2018/10/18,900,0,2,1,1
2018/10/18,1000,0,2,1,1
2018/10/18,1100,0,1,1,1
2018/10/18,1400,0,1,2,2
2018/10/18,1500,0,1,2,2
2018/10/18,1500,0,2,2,1
2018/10/18,1600,0,1,3,3
2018/10/18,1700,0,1,3,2
2018/10/18,1700,0,5,1,1
2018/10/18,1800,0,2,1,1
2018/10/18,1900,0,1,1,1
2018/10/18,2300,0,1,1,1
2018/10/18,2300,0,2,2,2
2018/10/19,0,0,1,1,1
2018/10/19,0,0,2,1,1
2018/10/19,100,0,2,1,1
2018/10/19,200,0,2,1,1
2018/10/19,600,0,1,1,1
2018/10/19,700,0,1,2,2
2018/10/19,700,0,2,2,2
2018/10/19,1100,0,1,1,1
2018/10/19,1300,0,1,3,2
2018/10/19,1400,0,1,1,1
2018/10/19,1500,0,1,4,4
2018/10/19,1500,0,2,4,4
2018/10/19,1500,0,5,1,1
2018/10/19,1600,0,1,6,4
