"ref_date","user_source","int_page_read_user","int_page_read_count","ori_page_read_user","ori_page_read_count","share_user","share_count","add_to_fav_user","add_to_fav_count"
"2019-02-09",7,6,6,0,0,0,0,0,0
"2019-02-10",0,420,588,0,0,34,40,9,10
"2019-02-10",1,67,81,0,0,0,0,0,0
"2019-02-10",2,271,282,0,0,0,0,0,0
"2019-02-10",5,7,193,0,0,0,0,0,0
"2019-02-10",6,130,156,0,0,0,0,0,0
"2019-02-10",7,8,10,0,0,0,0,0,0
"2019-02-11",0,616,1043,0,0,44,56,12,12
"2019-02-11",1,48,56,0,0,0,0,0,0
"2019-02-11",2,247,273,0,0,0,0,0,0
"2019-02-11",4,1,2,0,0,0,0,0,0
"2019-02-11",5,7,290,0,0,0,0,0,0
"2019-02-11",6,157,180,0,0,0,0,0,0
"2019-02-11",7,12,12,0,0,0,0,0,0
"2019-02-12",0,507,838,0,0,24,36,1,1
"2019-02-12",1,38,52,0,0,0,0,0,0
"2019-02-12",2,171,175,0,0,0,0,0,0
"2019-02-12",4,1,1,0,0,0,0,0,0
"2019-02-12",5,12,565,0,0,0,0,0,0
"2019-02-12",6,62,67,0,0,0,0,0,0
"2019-02-12",7,12,12,0,0,0,0,0,0
"2019-02-13",0,444,754,0,0,23,31,7,8
"2019-02-13",1,32,46,0,0,0,0,0,0
"2019-02-13",2,169,178,0,0,0,0,0,0
"2019-02-13",4,3,7,0,0,0,0,0,0
"2019-02-13",5,10,588,0,0,0,0,0,0
"2019-02-13",6,47,58,0,0,0,0,0,0
"2019-02-13",7,8,8,0,0,0,0,0,0
"2019-02-14",0,442,693,0,0,36,51,4,4
"2019-02-14",1,79,95,0,0,0,0,0,0
"2019-02-14",2,147,165,0,0,0,0,0,0
"2019-02-14",4,1,3,0,0,0,0,0,0
"2019-02-14",5,11,445,0,0,0,0,0,0
"2019-02-14",6,32,34,0,0,0,0,0,0
"2019-02-14",7,12,12,0,0,0,0,0,0
"2019-02-15",0,415,740,0,0,35,45,4,5
"2019-02-15",1,74,89,0,0,0,0,0,0
"2019-02-15",2,353,385,0,0,0,0,0,0
"2019-02-15",4,3,10,0,0,0,0,0,0
"2019-02-15",5,11,570,0,0,0,0,0,0
"2019-02-15",6,25,28,0,0,0,0,0,0
"2019-02-15",7,12,14,0,0,0,0,0,0
"2019-02-16",0,337,523,0,0,35,43,7,8
"2019-02-16",1,69,79,0,0,0,0,0,0
"2019-02-16",2,186,197,0,0,0,0,0,0
"2019-02-16",4,1,1,0,0,0,0,0,0
"2019-02-16",5,14,640,0,0,0,0,0,0
"2019-02-16",6,41,44,0,0,0,0,0,0
"2019-02-16",7,4,4,0,0,0,0,0,0
"2019-02-17",0,383,597,0,0,41,49,8,8
"2019-02-17",1,60,75,0,0,0,0,0,0
"2019-02-17",2,263,286,0,0,0,0,0,0
"2019-02-17",5,8,411,0,0,0,0,0,0
"2019-02-17",6,41,50,0,0,0,0,0,0
"2019-02-17",7,4,8,0,0,0,0,0,0
"2019-02-18",0,405,714,0,0,17,23,7,7
"2019-02-18",1,34,50,0,0,0,0,0,0
"2019-02-18",2,72,82,0,0,0,0,0,0
"2019-02-18",4,1,1,0,0,0,0,0,0
"2019-02-18",5,10,444,0,0,0,0,0,0
"2019-02-18",6,36,43,0,0,0,0,0,0
"2019-02-18",7,16,20,0,0,0,0,0,0
"2019-02-19",0,775,1233,0,0,41,57,4,6
"2019-02-19",1,48,66,0,0,0,0,0,0
"2019-02-19",2,258,279,0,0,0,0,0,0
"2019-02-19",4,2,49,0,0,0,0,0,0
"2019-02-19",5,25,331,0,0,0,0,0,0
"2019-02-19",6,46,58,0,0,0,0,0,0
"2019-02-19",7,12,17,0,0,0,0,0,0
"2019-02-20",0,501,930,0,0,43,55,14,16
"2019-02-20",1,47,62,0,0,0,0,0,0
"2019-02-20",2,183,204,0,0,0,0,0,0
"2019-02-20",4,1,2,0,0,0,0,0,0
"2019-02-20",5,11,604,0,0,0,0,0,0
"2019-02-20",6,29,37,0,0,0,0,0,0
"2019-02-20",7,19,20,0,0,0,0,0,0
"2019-02-21",0,535,834,0,0,38,44,11,12
"2019-02-21",1,41,54,0,0,0,0,0,0
"2019-02-21",2,80,93,0,0,0,0,0,0
"2019-02-21",4,2,5,0,0,0,0,0,0
"2019-02-21",5,10,444,0,0,0,0,0,0
"2019-02-21",6,71,79,0,0,0,0,0,0
"2019-02-21",7,11,11,0,0,0,0,0,0
"2019-02-22",0,545,830,0,0,25,27,7,7
"2019-02-22",1,29,44,0,0,0,0,0,0
"2019-02-22",2,71,77,0,0,0,0,0,0
"2019-02-22",5,19,976,0,0,0,0,0,0
"2019-02-22",6,142,166,0,0,0,0,0,0
"2019-02-22",7,25,28,0,0,0,0,0,0
"2019-02-23",0,354,629,0,0,17,25,5,5
"2019-02-23",1,16,22,0,0,0,0,0,0
"2019-02-23",2,52,54,0,0,0,0,0,0
"2019-02-23",4,1,6,0,0,0,0,0,0
"2019-02-23",5,13,502,0,0,0,0,0,0
"2019-02-23",6,111,132,0,0,0,0,0,0
"2019-02-23",7,13,16,0,0,0,0,0,0
"2019-02-24",0,588,955,0,0,15,22,5,5
"2019-02-24",1,26,38,0,0,0,0,0,0
"2019-02-24",2,78,81,0,0,0,0,0,0
"2019-02-24",4,1,2,0,0,0,0,0,0
"2019-02-24",5,15,264,0,0,0,0,0,0
"2019-02-24",6,93,105,0,0,0,0,0,0
"2019-02-24",7,9,9,0,0,0,0,0,0
"2019-02-25",0,660,1082,0,0,43,52,7,7
"2019-02-25",1,48,64,0,0,0,0,0,0
"2019-02-25",2,184,190,0,0,0,0,0,0
"2019-02-25",4,2,5,0,0,0,0,0,0
"2019-02-25",5,18,612,0,0,0,0,0,0
"2019-02-25",6,106,114,0,0,0,0,0,0
"2019-02-25",7,16,17,0,0,0,0,0,0
"2019-02-26",0,492,858,0,0,36,39,1,1
"2019-02-26",1,48,73,0,0,0,0,0,0
"2019-02-26",2,154,164,0,0,0,0,0,0
"2019-02-26",4,1,1,0,0,0,0,0,0
"2019-02-26",5,15,367,0,0,0,0,0,0
"2019-02-26",6,166,199,0,0,0,0,0,0
"2019-02-26",7,17,19,0,0,0,0,0,0
"2019-02-27",0,718,1160,0,0,80,109,7,8
"2019-02-27",1,96,120,0,0,0,0,0,0
"2019-02-27",2,788,874,0,0,0,0,0,0
"2019-02-27",4,1,35,0,0,0,0,0,0
"2019-02-27",5,50,449,0,0,0,0,0,0
"2019-02-27",6,366,453,0,0,0,0,0,0
"2019-02-27",7,18,18,0,0,0,0,0,0
"2019-02-28",0,667,1056,0,0,95,121,7,9
"2019-02-28",1,123,149,0,0,0,0,0,0
"2019-02-28",2,851,936,0,0,0,0,0,0
"2019-02-28",4,2,7,0,0,0,0,0,0
"2019-02-28",5,16,561,0,0,0,0,0,0
"2019-02-28",6,362,423,0,0,0,0,0,0
"2019-02-28",7,11,11,0,0,0,0,0,0
"2019-03-01",0,441,727,0,0,36,44,3,3
"2019-03-01",1,63,89,0,0,0,0,0,0
"2019-03-01",2,146,163,0,0,0,0,0,0
"2019-03-01",4,2,2,0,0,0,0,0,0
"2019-03-01",5,18,552,0,0,0,0,0,0
"2019-03-01",6,222,256,0,0,0,0,0,0
"2019-03-01",7,10,15,0,0,0,0,0,0
"2019-03-02",0,648,977,16,22,52,61,3,3
"2019-03-02",1,66,92,0,0,0,0,0,0
"2019-03-02",2,122,128,0,0,0,0,0,0
"2019-03-02",5,9,648,0,0,0,0,0,0
"2019-03-02",6,85,98,0,0,0,0,0,0
"2019-03-02",7,16,17,0,0,0,0,0,0
"2019-03-03",0,446,695,0,0,51,58,6,7
"2019-03-03",1,79,95,0,0,0,0,0,0
"2019-03-03",2,220,230,0,0,0,0,0,0
"2019-03-03",4,2,7,0,0,0,0,0,0
"2019-03-03",5,11,536,0,0,0,0,0,0
"2019-03-03",6,104,126,0,0,0,0,0,0
"2019-03-03",7,11,11,0,0,0,0,0,0
"2019-03-04",0,732,1103,2,3,32,39,10,11
"2019-03-04",1,63,82,0,0,0,0,0,0
"2019-03-04",2,221,239,0,0,0,0,0,0
"2019-03-04",4,1,2,0,0,0,0,0,0
"2019-03-04",5,14,564,0,0,0,0,0,0
"2019-03-04",6,88,110,0,0,0,0,0,0
"2019-03-04",7,24,26,0,0,0,0,0,0
"2019-03-05",0,729,1266,1,3,63,81,3,3
"2019-03-05",1,119,146,0,0,0,0,0,0
"2019-03-05",2,508,538,0,0,0,0,0,0
"2019-03-05",4,3,6,0,0,0,0,0,0
"2019-03-05",5,26,562,0,0,0,0,0,0
"2019-03-05",6,177,205,0,0,0,0,0,0
"2019-03-05",7,20,21,0,0,0,0,0,0
"2019-03-06",0,536,834,0,0,77,84,16,16
"2019-03-06",1,167,213,0,0,0,0,0,0
"2019-03-06",2,479,508,0,0,0,0,0,0
"2019-03-06",4,4,11,0,0,0,0,0,0
"2019-03-06",5,32,625,0,0,0,0,0,0
"2019-03-06",6,226,257,0,0,0,0,0,0
"2019-03-06",7,23,27,0,0,0,0,0,0
"2019-03-07",0,492,829,0,0,43,51,9,9
"2019-03-07",1,102,123,0,0,0,0,0,0
"2019-03-07",2,213,226,0,0,0,0,0,0
"2019-03-07",4,1,9,0,0,0,0,0,0
"2019-03-07",5,12,435,0,0,0,0,0,0
"2019-03-07",6,57,62,0,0,0,0,0,0
"2019-03-07",7,23,24,0,0,0,0,0,0
"2019-03-08",0,440,736,0,0,37,42,6,6
"2019-03-08",1,40,57,0,0,0,0,0,0
"2019-03-08",2,98,105,0,0,0,0,0,0
"2019-03-08",4,3,5,0,0,0,0,0,0
"2019-03-08",5,13,398,0,0,0,0,0,0
"2019-03-08",6,32,34,0,0,0,0,0,0
"2019-03-08",7,22,25,0,0,0,0,0,0
"2019-03-09",0,462,700,0,0,37,43,9,10
"2019-03-09",1,65,81,0,0,0,0,0,0
"2019-03-09",2,208,223,0,0,0,0,0,0
"2019-03-09",4,1,1,0,0,0,0,0,0
"2019-03-09",5,12,547,0,0,0,0,0,0
"2019-03-09",6,14,15,0,0,0,0,0,0
"2019-03-09",7,19,23,0,0,0,0,0,0
"2019-03-10",0,464,705,0,0,31,39,9,9
"2019-03-10",1,52,66,0,0,0,0,0,0
"2019-03-10",2,356,390,0,0,0,0,0,0
"2019-03-10",5,23,492,0,0,0,0,0,0
"2019-03-10",6,13,15,0,0,0,0,0,0
"2019-03-10",7,13,15,0,0,0,0,0,0
"2019-03-11",0,627,1068,0,0,31,41,8,9
"2019-03-11",1,35,42,0,0,0,0,0,0
"2019-03-11",2,233,252,0,0,0,0,0,0
"2019-03-11",4,6,15,0,0,0,0,0,0
"2019-03-11",5,14,484,0,0,0,0,0,0
"2019-03-11",6,12,13,0,0,0,0,0,0
"2019-03-11",7,22,26,0,0,0,0,0,0
"2019-03-12",0,418,723,0,0,23,26,7,7
"2019-03-12",1,32,40,0,0,0,0,0,0
"2019-03-12",2,130,138,0,0,0,0,0,0
"2019-03-12",5,13,531,0,0,0,0,0,0
"2019-03-12",6,22,23,0,0,0,0,0,0
"2019-03-12",7,21,23,0,0,0,0,0,0
"2019-03-13",0,522,805,0,0,29,33,7,7
"2019-03-13",1,15,20,0,0,0,0,0,0
"2019-03-13",2,145,153,0,0,0,0,0,0
"2019-03-13",4,2,7,0,0,0,0,0,0
"2019-03-13",5,7,504,0,0,0,0,0,0
"2019-03-13",6,17,19,0,0,0,0,0,0
"2019-03-13",7,18,18,0,0,0,0,0,0
"2019-03-14",0,537,826,0,0,43,56,7,7
"2019-03-14",1,48,72,0,0,0,0,0,0
"2019-03-14",2,281,305,0,0,0,0,0,0
"2019-03-14",4,2,7,0,0,0,0,0,0
"2019-03-14",5,11,331,0,0,0,0,0,0
"2019-03-14",6,12,13,0,0,0,0,0,0
"2019-03-14",7,13,14,0,0,0,0,0,0
"2019-03-15",0,654,1133,0,0,62,75,2,2
"2019-03-15",1,102,115,0,0,0,0,0,0
"2019-03-15",2,220,250,0,0,0,0,0,0
"2019-03-15",4,1,1,0,0,0,0,0,0
"2019-03-15",5,13,397,0,0,0,0,0,0
"2019-03-15",6,11,11,0,0,0,0,0,0
"2019-03-15",7,16,17,0,0,0,0,0,0
"2019-03-16",0,354,598,0,0,30,42,2,2
"2019-03-16",1,77,105,0,0,0,0,0,0
"2019-03-16",2,107,118,0,0,0,0,0,0
"2019-03-16",4,1,1,0,0,0,0,0,0
"2019-03-16",5,10,466,0,0,0,0,0,0
"2019-03-16",6,14,16,0,0,0,0,0,0
"2019-03-16",7,15,22,0,0,0,0,0,0
"2019-03-17",0,382,663,0,0,15,20,4,4
"2019-03-17",1,30,34,0,0,0,0,0,0
"2019-03-17",2,78,84,0,0,0,0,0,0
"2019-03-17",4,1,4,0,0,0,0,0,0
"2019-03-17",5,4,595,0,0,0,0,0,0
"2019-03-17",6,11,12,0,0,0,0,0,0
"2019-03-17",7,20,21,0,0,0,0,0,0
"2019-03-18",0,473,715,0,0,50,60,1,1
"2019-03-18",1,59,72,0,0,0,0,0,0
"2019-03-18",2,456,503,0,0,0,0,0,0
"2019-03-18",5,7,479,0,0,0,0,0,0
"2019-03-18",6,15,16,0,0,0,0,0,0
"2019-03-18",7,20,27,0,0,0,0,0,0
"2019-03-19",0,768,1313,0,0,38,46,3,5
"2019-03-19",1,99,125,0,0,0,0,0,0
"2019-03-19",2,102,107,0,0,0,0,0,0
"2019-03-19",4,3,3,0,0,0,0,0,0
"2019-03-19",5,11,479,0,0,0,0,0,0
"2019-03-19",6,8,9,0,0,0,0,0,0
"2019-03-19",7,23,24,0,0,0,0,0,0
"2019-03-20",0,593,1088,0,0,32,37,3,3
"2019-03-20",1,44,57,0,0,0,0,0,0
"2019-03-20",2,102,112,0,0,0,0,0,0
"2019-03-20",5,12,688,0,0,0,0,0,0
"2019-03-20",6,9,10,0,0,0,0,0,0
"2019-03-20",7,21,25,0,0,0,0,0,0
"2019-03-21",0,589,908,0,0,68,79,3,3
"2019-03-21",1,90,108,0,0,0,0,0,0
"2019-03-21",2,396,443,0,0,0,0,0,0
"2019-03-21",5,18,384,0,0,0,0,0,0
"2019-03-21",6,16,17,0,0,0,0,0,0
"2019-03-21",7,24,26,0,0,0,0,0,0
"2019-03-22",0,495,843,0,0,40,57,8,8
"2019-03-22",1,69,91,0,0,0,0,0,0
"2019-03-22",2,335,362,0,0,0,0,0,0
"2019-03-22",4,3,12,0,0,0,0,0,0
"2019-03-22",5,11,378,0,0,0,0,0,0
"2019-03-22",6,38,39,0,0,0,0,0,0
"2019-03-22",7,25,29,0,0,0,0,0,0
"2019-03-23",0,430,671,0,0,36,42,6,6
"2019-03-23",1,49,64,0,0,0,0,0,0
"2019-03-23",2,202,221,0,0,0,0,0,0
"2019-03-23",5,15,156,0,0,0,0,0,0
"2019-03-23",6,21,22,0,0,0,0,0,0
"2019-03-23",7,17,19,0,0,0,0,0,0
"2019-03-24",0,580,933,0,0,56,72,7,8
"2019-03-24",1,137,155,0,0,0,0,0,0
"2019-03-24",2,394,440,0,0,0,0,0,0
"2019-03-24",5,7,200,0,0,0,0,0,0
"2019-03-24",6,55,58,0,0,0,0,0,0
"2019-03-24",7,11,14,0,0,0,0,0,0
"2019-03-25",0,480,805,0,0,30,40,1,1
"2019-03-25",1,60,77,0,0,0,0,0,0
"2019-03-25",2,103,123,0,0,0,0,0,0
"2019-03-25",4,2,4,0,0,0,0,0,0
"2019-03-25",5,6,230,0,0,0,0,0,0
"2019-03-25",6,22,24,0,0,0,0,0,0
"2019-03-25",7,18,18,0,0,0,0,0,0
"2019-03-26",0,518,850,0,0,42,50,15,20
"2019-03-26",1,39,49,0,0,0,0,0,0
"2019-03-26",2,323,365,0,0,0,0,0,0
"2019-03-26",4,1,5,0,0,0,0,0,0
"2019-03-26",5,14,364,0,0,0,0,0,0
"2019-03-26",6,15,16,0,0,0,0,0,0
"2019-03-26",7,20,21,0,0,0,0,0,0
"2019-03-27",0,498,1106,0,0,16,17,2,3
"2019-03-27",1,42,51,0,0,0,0,0,0
"2019-03-27",2,66,67,0,0,0,0,0,0
"2019-03-27",5,9,239,0,0,0,0,0,0
"2019-03-27",6,29,31,0,0,0,0,0,0
"2019-03-27",7,22,22,0,0,0,0,0,0
"2019-03-28",0,443,1064,0,0,20,24,8,9
"2019-03-28",1,25,42,0,0,0,0,0,0
"2019-03-28",2,56,64,0,0,0,0,0,0
"2019-03-28",4,1,7,0,0,0,0,0,0
"2019-03-28",5,10,411,0,0,0,0,0,0
"2019-03-28",6,16,17,0,0,0,0,0,0
"2019-03-28",7,15,16,0,0,0,0,0,0
"2019-03-29",0,555,1060,0,0,25,32,3,3
"2019-03-29",1,47,76,0,0,0,0,0,0
"2019-03-29",2,82,98,0,0,0,0,0,0
"2019-03-29",5,11,386,0,0,0,0,0,0
"2019-03-29",6,8,9,0,0,0,0,0,0
"2019-03-29",7,13,14,0,0,0,0,0,0
"2019-03-30",0,459,718,0,0,47,53,4,5
"2019-03-30",1,72,83,0,0,0,0,0,0
"2019-03-30",2,236,257,0,0,0,0,0,0
"2019-03-30",4,1,2,0,0,0,0,0,0
"2019-03-30",5,11,333,0,0,0,0,0,0
"2019-03-30",6,13,13,0,0,0,0,0,0
"2019-03-30",7,17,20,0,0,0,0,0,0
"2019-03-31",0,484,895,0,0,44,53,3,3
"2019-03-31",1,49,62,0,0,0,0,0,0
"2019-03-31",2,296,316,0,0,0,0,0,0
"2019-03-31",4,2,3,0,0,0,0,0,0
"2019-03-31",5,11,228,0,0,0,0,0,0
"2019-03-31",6,20,22,0,0,0,0,0,0
"2019-03-31",7,15,16,0,0,0,0,0,0
"2019-04-01",0,471,4983,0,0,32,43,4,4
"2019-04-01",1,48,64,0,0,0,0,0,0
"2019-04-01",2,100,114,0,0,0,0,0,0
"2019-04-01",4,1,1,0,0,0,0,0,0
"2019-04-01",5,11,414,0,0,0,0,0,0
"2019-04-01",6,14,15,0,0,0,0,0,0
"2019-04-01",7,18,20,0,0,0,0,0,0
"2019-04-02",0,448,3351,0,0,24,28,4,4
"2019-04-02",1,25,46,0,0,0,0,0,0
"2019-04-02",2,69,75,0,0,0,0,0,0
"2019-04-02",4,1,11,0,0,0,0,0,0
"2019-04-02",5,13,642,0,0,0,0,0,0
"2019-04-02",6,6,8,0,0,0,0,0,0
"2019-04-02",7,23,26,0,0,0,0,0,0
"2019-04-03",0,404,847,0,0,30,34,8,9
"2019-04-03",1,25,36,0,0,0,0,0,0
"2019-04-03",2,98,107,0,0,0,0,0,0
"2019-04-03",4,1,1,0,0,0,0,0,0
"2019-04-03",5,16,538,0,0,0,0,0,0
"2019-04-03",6,10,11,0,0,0,0,0,0
"2019-04-03",7,22,26,0,0,0,0,0,0
"2019-04-04",0,516,1147,0,0,31,32,2,2
"2019-04-04",1,27,35,0,0,0,0,0,0
"2019-04-04",2,118,127,0,0,0,0,0,0
"2019-04-04",4,1,3,0,0,0,0,0,0
"2019-04-04",5,14,452,0,0,0,0,0,0
"2019-04-04",6,18,20,0,0,0,0,0,0
"2019-04-04",7,20,20,0,0,0,0,0,0
"2019-04-05",0,327,465,0,0,34,42,11,12
"2019-04-05",1,31,37,0,0,0,0,0,0
"2019-04-05",2,143,151,0,0,0,0,0,0
"2019-04-05",5,9,393,0,0,0,0,0,0
"2019-04-05",6,197,224,0,0,0,0,0,0
"2019-04-05",7,15,16,0,0,0,0,0,0
"2019-04-06",0,292,397,0,0,16,18,12,14
"2019-04-06",1,14,15,0,0,0,0,0,0
"2019-04-06",2,77,85,0,0,0,0,0,0
"2019-04-06",4,2,3,0,0,0,0,0,0
"2019-04-06",5,2,417,0,0,0,0,0,0
"2019-04-06",6,40,44,0,0,0,0,0,0
"2019-04-06",7,7,7,0,0,0,0,0,0
"2019-04-07",0,352,467,0,0,46,52,23,29
"2019-04-07",1,80,94,0,0,0,0,0,0
"2019-04-07",2,192,210,0,0,0,0,0,0
"2019-04-07",4,3,6,0,0,0,0,0,0
"2019-04-07",5,5,510,0,0,0,0,0,0
"2019-04-07",6,47,51,0,0,0,0,0,0
"2019-04-07",7,16,16,0,0,0,0,0,0
"2019-04-08",0,610,1008,0,0,49,64,3,3
"2019-04-08",1,105,117,0,0,0,0,0,0
"2019-04-08",2,213,233,0,0,0,0,0,0
"2019-04-08",4,2,4,0,0,0,0,0,0
"2019-04-08",5,13,476,0,0,0,0,0,0
"2019-04-08",6,21,23,0,0,0,0,0,0
"2019-04-08",7,16,17,0,0,0,0,0,0
"2019-04-09",0,389,658,0,0,20,25,2,2
"2019-04-09",1,36,44,0,0,0,0,0,0
"2019-04-09",2,117,135,0,0,0,0,0,0
"2019-04-09",4,3,14,0,0,0,0,0,0
"2019-04-09",5,11,515,0,0,0,0,0,0
"2019-04-09",6,31,37,0,0,0,0,0,0
"2019-04-09",7,16,16,0,0,0,0,0,0
"2019-04-10",0,553,806,0,0,35,39,1,2
"2019-04-10",1,33,39,0,0,0,0,0,0
"2019-04-10",2,153,186,0,0,0,0,0,0
"2019-04-10",4,1,2,0,0,0,0,0,0
"2019-04-10",5,16,693,0,0,0,0,0,0
"2019-04-10",6,21,28,0,0,0,0,0,0
"2019-04-10",7,20,21,0,0,0,0,0,0
"2019-04-11",0,432,641,0,0,32,33,1,1
"2019-04-11",1,22,25,0,0,0,0,0,0
"2019-04-11",2,176,188,0,0,0,0,0,0
"2019-04-11",4,1,5,0,0,0,0,0,0
"2019-04-11",5,11,472,0,0,0,0,0,0
"2019-04-11",6,22,26,0,0,0,0,0,0
"2019-04-11",7,21,23,0,0,0,0,0,0
"2019-04-12",0,418,747,0,0,36,40,17,19
"2019-04-12",1,43,47,0,0,0,0,0,0
"2019-04-12",2,150,174,0,0,0,0,0,0
"2019-04-12",5,18,527,0,0,0,0,0,0
"2019-04-12",6,19,19,0,0,0,0,0,0
"2019-04-12",7,13,14,0,0,0,0,0,0
"2019-04-13",0,606,992,0,0,33,41,3,6
"2019-04-13",1,50,58,0,0,0,0,0,0
"2019-04-13",2,144,155,0,0,0,0,0,0
"2019-04-13",4,1,1,0,0,0,0,0,0
"2019-04-13",5,12,623,0,0,0,0,0,0
"2019-04-13",6,11,11,0,0,0,0,0,0
"2019-04-13",7,19,21,0,0,0,0,0,0
"2019-04-14",0,639,993,0,0,63,76,17,17
"2019-04-14",1,142,175,0,0,0,0,0,0
"2019-04-14",2,433,490,0,0,0,0,0,0
"2019-04-14",5,10,483,0,0,0,0,0,0
"2019-04-14",6,97,101,0,0,0,0,0,0
"2019-04-14",7,14,15,0,0,0,0,0,0
"2019-04-15",0,415,665,0,0,25,30,6,6
"2019-04-15",1,44,51,0,0,0,0,0,0
"2019-04-15",2,105,114,0,0,0,0,0,0
"2019-04-15",4,1,7,0,0,0,0,0,0
"2019-04-15",5,10,502,0,0,0,0,0,0
"2019-04-15",6,63,68,0,0,0,0,0,0
"2019-04-15",7,15,16,0,0,0,0,0,0
"2019-04-16",0,407,770,0,0,22,25,3,4
"2019-04-16",1,24,31,0,0,0,0,0,0
"2019-04-16",2,34,36,0,0,0,0,0,0
"2019-04-16",4,1,3,0,0,0,0,0,0
"2019-04-16",5,14,465,0,0,0,0,0,0
"2019-04-16",6,43,47,0,0,0,0,0,0
"2019-04-16",7,12,13,0,0,0,0,0,0
"2019-04-17",0,424,639,0,0,31,40,0,0
"2019-04-17",1,41,58,0,0,0,0,0,0
"2019-04-17",2,246,307,0,0,0,0,0,0
"2019-04-17",5,17,601,0,0,0,0,0,0
"2019-04-17",6,28,29,0,0,0,0,0,0
"2019-04-17",7,14,15,0,0,0,0,0,0
"2019-04-18",0,593,901,0,0,44,55,1,1
"2019-04-18",1,162,193,0,0,0,0,0,0
"2019-04-18",2,223,248,0,0,0,0,0,0
"2019-04-18",4,1,2,0,0,0,0,0,0
"2019-04-18",5,12,527,0,0,0,0,0,0
"2019-04-18",6,29,30,0,0,0,0,0,0
"2019-04-18",7,14,14,0,0,0,0,0,0
"2019-04-19",0,539,1009,0,0,31,36,6,6
"2019-04-19",1,146,175,0,0,0,0,0,0
"2019-04-19",2,116,137,0,0,0,0,0,0
"2019-04-19",4,3,5,0,0,0,0,0,0
"2019-04-19",5,14,607,0,0,0,0,0,0
"2019-04-19",6,33,35,0,0,0,0,0,0
"2019-04-19",7,16,17,0,0,0,0,0,0
"2019-04-20",0,789,1102,0,0,65,69,9,11
"2019-04-20",1,167,182,0,0,0,0,0,0
"2019-04-20",2,547,593,0,0,0,0,0,0
"2019-04-20",4,1,2,0,0,0,0,0,0
"2019-04-20",5,13,462,0,0,0,0,0,0
"2019-04-20",6,62,67,0,0,0,0,0,0
"2019-04-20",7,11,13,0,0,0,0,0,0
"2019-04-21",0,595,962,0,0,61,74,9,11
"2019-04-21",1,154,184,0,0,0,0,0,0
"2019-04-21",2,578,637,0,0,0,0,0,0
"2019-04-21",4,2,7,0,0,0,0,0,0
"2019-04-21",5,6,504,0,0,0,0,0,0
"2019-04-21",6,147,157,0,0,0,0,0,0
"2019-04-21",7,16,20,0,0,0,0,0,0
"2019-04-22",0,586,919,0,0,45,51,6,6
"2019-04-22",1,88,108,0,0,0,0,0,0
"2019-04-22",2,251,264,0,0,0,0,0,0
"2019-04-22",4,3,4,0,0,0,0,0,0
"2019-04-22",5,9,563,0,0,0,0,0,0
"2019-04-22",6,106,111,0,0,0,0,0,0
"2019-04-22",7,23,24,0,0,0,0,0,0
"2019-04-23",0,579,981,0,0,64,80,6,7
"2019-04-23",1,95,127,0,0,0,0,0,0
"2019-04-23",2,445,489,0,0,0,0,0,0
"2019-04-23",5,25,592,0,0,0,0,0,0
"2019-04-23",6,80,89,0,0,0,0,0,0
"2019-04-23",7,13,14,0,0,0,0,0,0
"2019-04-24",0,358,581,0,0,54,67,4,4
"2019-04-24",1,83,102,0,0,0,0,0,0
"2019-04-24",2,546,620,0,0,0,0,0,0
"2019-04-24",4,3,3,0,0,0,0,0,0
"2019-04-24",5,10,580,0,0,0,0,0,0
"2019-04-24",6,49,53,0,0,0,0,0,0
"2019-04-24",7,13,14,0,0,0,0,0,0
"2019-04-25",0,455,761,0,0,39,49,6,7
"2019-04-25",1,41,70,0,0,0,0,0,0
"2019-04-25",2,100,104,0,0,0,0,0,0
"2019-04-25",4,1,3,0,0,0,0,0,0
"2019-04-25",5,14,606,0,0,0,0,0,0
"2019-04-25",6,19,22,0,0,0,0,0,0
"2019-04-25",7,22,24,0,0,0,0,0,0
"2019-04-26",0,394,665,0,0,28,32,2,2
"2019-04-26",1,28,36,0,0,0,0,0,0
"2019-04-26",2,135,143,0,0,0,0,0,0
"2019-04-26",5,11,625,0,0,0,0,0,0
"2019-04-26",6,21,23,0,0,0,0,0,0
"2019-04-26",7,7,7,0,0,0,0,0,0
"2019-04-27",0,616,904,0,0,18,20,2,2
"2019-04-27",1,34,38,0,0,0,0,0,0
"2019-04-27",2,237,254,0,0,0,0,0,0
"2019-04-27",5,9,436,0,0,0,0,0,0
"2019-04-27",6,38,43,0,0,0,0,0,0
"2019-04-27",7,7,9,0,0,0,0,0,0
"2019-04-28",0,630,1002,0,0,126,149,59,60
"2019-04-28",1,156,230,0,0,0,0,0,0
"2019-04-28",2,528,621,0,0,0,0,0,0
"2019-04-28",4,3,8,0,0,0,0,0,0
"2019-04-28",5,17,584,0,0,0,0,0,0
"2019-04-28",6,39,42,0,0,0,0,0,0
"2019-04-28",7,10,10,0,0,0,0,0,0
"2019-04-29",0,401,607,0,0,50,64,18,18
"2019-04-29",1,48,62,0,0,0,0,0,0
"2019-04-29",2,203,224,0,0,0,0,0,0
"2019-04-29",4,5,14,0,0,0,0,0,0
"2019-04-29",5,8,390,0,0,0,0,0,0
"2019-04-29",6,24,30,0,0,0,0,0,0
"2019-04-29",7,14,17,0,0,0,0,0,0
